CaseYear,ST_CASE,hospital_ID,driving
2016,540127,0006226288,7.171666666666667
2016,540245,0001626624,74.685
2016,540245,0005824924,93.14333333333335
2016,540245,0004626651,80.85
2016,540245,0006226288,18.98166666666667
2017,540131,0001626624,62.276666666666664
2017,540131,0005824924,85.49
2017,540131,0004626651,54.62166666666667
2017,540131,0006226288,44.98833333333334
2017,540159,0001626624,62.95166666666667
2017,540159,0005824924,101.82666666666667
2017,540159,0004626651,57.208333333333336
2017,540159,0006226288,45.663333333333334
2015,540029,0001545750,16.601666666666667
2015,540029,0010445750,15.951666666666666
2015,540029,0000126101,18.815
2015,540029,0003025271,48.836666666666666
2015,540056,0001545750,21.57
2015,540056,0010445750,23.01833333333333
2015,540056,0000126101,5.706666666666666
2015,540056,0003025271,39.681666666666665
2015,540059,0001545750,13.158333333333333
2015,540059,0010445750,13.781666666666666
2015,540059,0000126101,21.1
2015,540059,0003025271,49.45
2015,540127,0001545750,22.39333333333333
2015,540127,0010445750,22.855
2015,540127,0000126101,5.543333333333334
2015,540127,0003025271,40.505
2015,540131,0001545750,22.376666666666665
2015,540131,0010445750,18.740000000000002
2015,540131,0000126101,3.5949999999999998
2015,540131,0003025271,40.675
2015,540148,0001545750,19.625
2015,540148,0010445750,20.248333333333335
2015,540148,0000126101,11.118333333333334
2015,540148,0003025271,38.486666666666665
2015,540202,0001545750,17.205
2015,540202,0010445750,18.625
2015,540202,0000126101,13.256666666666666
2015,540202,0003025271,42.29
2015,540222,0001545750,24.006666666666668
2015,540222,0010445750,21.13
2015,540222,0000126101,5.8100000000000005
2015,540222,0003025271,40.708333333333336
2016,540024,0001545750,25.891666666666666
2016,540024,0010445750,26.515
2016,540024,0000126101,17.384999999999998
2016,540024,0003025271,44.75333333333333
2016,540059,0001545750,35.165
2016,540059,0010445750,35.788333333333334
2016,540059,0000126101,26.658333333333335
2016,540059,0003025271,54.026666666666664
2016,540113,0001545750,21.033333333333335
2016,540113,0010445750,21.65666666666667
2016,540113,0000126101,8.365
2016,540113,0003025271,41.70333333333333
2016,540153,0001545750,39.193333333333335
2016,540153,0010445750,36.31666666666667
2016,540153,0000126101,20.996666666666666
2016,540153,0003025271,35.041666666666664
2016,540181,0001545750,21.575
2016,540181,0010445750,22.198333333333334
2016,540181,0000126101,9.546666666666665
2016,540181,0003025271,33.833333333333336
2016,540202,0001545750,21.83
2016,540202,0010445750,22.453333333333333
2016,540202,0000126101,10.971666666666666
2016,540202,0003025271,36.385
2016,540215,0001545750,25.64
2016,540215,0010445750,22.763333333333332
2016,540215,0000126101,7.443333333333333
2016,540215,0003025271,42.34166666666667
2016,540243,0001545750,15.086666666666668
2016,540243,0010445750,15.71
2016,540243,0000126101,12.363333333333333
2016,540243,0003025271,41.39666666666667
2017,540012,0001545750,12.418333333333333
2017,540012,0010445750,11.768333333333334
2017,540012,0000126101,19.203333333333333
2017,540012,0003025271,47.55333333333333
2017,540115,0001545750,23.77
2017,540115,0010445750,20.133333333333333
2017,540115,0000126101,2.01
2017,540115,0003025271,42.169999999999995
2017,540187,0001545750,20.273333333333333
2017,540187,0010445750,18.758333333333333
2017,540187,0000126101,17.441666666666666
2017,540187,0003025271,46.475
2017,540189,0001545750,18.283333333333335
2017,540189,0010445750,18.90666666666667
2017,540189,0000126101,11.393333333333334
2017,540189,0003025271,38.76166666666666
2017,540196,0001545750,13.998333333333333
2017,540196,0010445750,13.348333333333333
2017,540196,0000126101,15.588333333333333
2017,540196,0003025271,44.62166666666667
2017,540234,0001545750,27.415000000000003
2017,540234,0010445750,28.038333333333334
2017,540234,0000126101,17.32
2017,540234,0003025271,35.75
2017,540237,0001545750,19.173333333333336
2017,540237,0010445750,19.796666666666667
2017,540237,0000126101,14.776666666666667
2017,540237,0003025271,43.126666666666665
2017,540257,0001545750,26.126666666666665
2017,540257,0010445750,24.44
2017,540257,0000126101,7.930000000000001
2017,540257,0003025271,42.82833333333333
2017,540269,0001545750,16.896666666666665
2017,540269,0010445750,18.928333333333335
2017,540269,0000126101,12.948333333333332
2017,540269,0003025271,41.98166666666667
2017,540287,0001545750,30.401666666666664
2017,540287,0010445750,27.525
2017,540287,0000126101,12.205
2017,540287,0003025271,43.93666666666666
2018,540024,0001545750,17.55
2018,540024,0010445750,18.173333333333336
2018,540024,0000126101,13.153333333333334
2018,540024,0003025271,41.50333333333333
2018,540057,0001545750,25.61
2018,540057,0010445750,26.233333333333334
2018,540057,0000126101,15.514999999999999
2018,540057,0003025271,33.945
2018,540077,0001545750,21.168333333333333
2018,540077,0010445750,21.791666666666668
2018,540077,0000126101,9.926666666666668
2018,540077,0003025271,39.28
2018,540090,0001545750,29.376666666666665
2018,540090,0010445750,30
2018,540090,0000126101,20.87
2018,540090,0003025271,48.23833333333334
2018,540104,0001545750,11.25
2018,540104,0010445750,9.735000000000001
2018,540104,0000126101,16.006666666666668
2018,540104,0003025271,50.79
2018,540157,0001545750,24.7
2018,540157,0010445750,25.323333333333334
2018,540157,0000126101,16.193333333333335
2018,540157,0003025271,43.56166666666666
2018,540168,0001545750,11.183333333333334
2018,540168,0010445750,10.533333333333333
2018,540168,0000126101,17.96833333333333
2018,540168,0003025271,46.318333333333335
2019,540018,0001545750,16.763333333333332
2019,540018,0010445750,15.248333333333333
2019,540018,0000126101,12.351666666666667
2019,540018,0003025271,49.83833333333334
2019,540025,0001545750,23.261666666666667
2019,540025,0010445750,19.625
2019,540025,0000126101,1.5016666666666665
2019,540025,0003025271,41.66166666666666
2019,540047,0001545750,31.266666666666666
2019,540047,0010445750,31.89
2019,540047,0000126101,21.171666666666667
2019,540047,0003025271,39.086666666666666
2019,540120,0001545750,27.916666666666668
2019,540120,0010445750,28.540000000000003
2019,540120,0000126101,17.821666666666665
2019,540120,0003025271,36.251666666666665
2019,540189,0001545750,24.32
2019,540189,0010445750,22.138333333333332
2019,540189,0000126101,6.569999999999999
2019,540189,0003025271,37.89666666666667
2019,540232,0001545750,10.366666666666667
2019,540232,0010445750,9.716666666666667
2019,540232,0000126101,17.151666666666664
2019,540232,0003025271,45.501666666666665
2020,540020,0001545750,37.669999999999995
2020,540020,0010445750,38.29333333333333
2020,540020,0000126101,26.811666666666667
2020,540020,0003025271,52.225
2020,540022,0001545750,21.759999999999998
2020,540022,0010445750,22.383333333333333
2020,540022,0000126101,11.665
2020,540022,0003025271,35.24333333333333
2020,540037,0001545750,20.41166666666667
2020,540037,0010445750,21.035
2020,540037,0000126101,9.553333333333335
2020,540037,0003025271,34.96666666666667
2020,540046,0001545750,27.886666666666667
2020,540046,0010445750,28.509999999999998
2020,540046,0000126101,17.028333333333332
2020,540046,0003025271,42.44166666666667
2020,540050,0001545750,28.361666666666668
2020,540050,0010445750,28.985
2020,540050,0000126101,18.266666666666666
2020,540050,0003025271,36.181666666666665
2020,540055,0001545750,22.775
2020,540055,0010445750,21.259999999999998
2020,540055,0000126101,6.013333333333334
2020,540055,0003025271,46.87833333333333
2020,540073,0001545750,22.951666666666664
2020,540073,0010445750,21.436666666666667
2020,540073,0000126101,5.133333333333334
2020,540073,0003025271,45.998333333333335
2020,540084,0001545750,21.293333333333333
2020,540084,0010445750,21.916666666666668
2020,540084,0000126101,11.063333333333333
2020,540084,0003025271,36.47666666666667
2020,540093,0001545750,26.58
2020,540093,0010445750,27.203333333333333
2020,540093,0000126101,16.485
2020,540093,0003025271,34.4
2020,540099,0001545750,21.421666666666667
2020,540099,0010445750,19.90666666666667
2020,540099,0000126101,6.006666666666666
2020,540099,0003025271,46.29666666666667
2020,540110,0001545750,24.13
2020,540110,0010445750,21.21333333333333
2020,540110,0000126101,3.9016666666666664
2020,540110,0003025271,39.361666666666665
2020,540139,0001545750,25.506666666666668
2020,540139,0010445750,22.63
2020,540139,0000126101,7.3100000000000005
2020,540139,0003025271,42.208333333333336
2020,540242,0001545750,22.259999999999998
2020,540242,0010445750,21.421666666666667
2020,540242,0000126101,3.2983333333333333
2020,540242,0003025271,43.458333333333336
2020,540253,0001545750,30.19
2020,540253,0010445750,30.813333333333333
2020,540253,0000126101,20.095000000000002
2020,540253,0003025271,38.01
2015,540031,0016826301,16.151666666666667
2015,540031,0005226416,43.55333333333333
2015,540031,0002526354,35.455000000000005
2015,540031,0004526452,41.13
2015,540031,0006026330,17.696666666666665
2015,540031,0002426554,27.71833333333333
2015,540065,0016826301,18.334999999999997
2015,540065,0005226416,45.516666666666666
2015,540065,0002526354,39.7
2015,540065,0004526452,43.093333333333334
2015,540065,0006026330,24.313333333333333
2015,540065,0002426554,38.75
2015,540066,0016826301,24.67
2015,540066,0005226416,48.401666666666664
2015,540066,0002526354,36.05
2015,540066,0004526452,45.97833333333333
2015,540066,0006026330,15.81
2015,540066,0002426554,19.346666666666668
2015,540091,0016826301,16.03666666666667
2015,540091,0005226416,18.755
2015,540091,0002526354,33.843333333333334
2015,540091,0004526452,30.81
2015,540091,0006026330,17.658333333333335
2015,540091,0002426554,32.54
2015,540156,0016826301,7.848333333333333
2015,540156,0005226416,30.658333333333335
2015,540156,0002526354,27.165000000000003
2015,540156,0004526452,28.235
2015,540156,0006026330,11.523333333333333
2015,540156,0002426554,26.404999999999998
2015,540230,0016826301,3.2199999999999998
2015,540230,0005226416,35.15333333333333
2015,540230,0002526354,32.46
2015,540230,0004526452,32.835
2015,540230,0006026330,17.073333333333334
2015,540230,0002426554,31.955
2016,540021,0016826301,17.990000000000002
2016,540021,0005226416,45.391666666666666
2016,540021,0002526354,36.81666666666667
2016,540021,0004526452,42.968333333333334
2016,540021,0006026330,19.058333333333334
2016,540021,0002426554,29.08
2016,540053,0016826301,6.416666666666667
2016,540053,0005226416,34.373333333333335
2016,540053,0002526354,28.55666666666667
2016,540053,0004526452,31.95
2016,540053,0006026330,13.17
2016,540053,0002426554,28.051666666666666
2016,540069,0016826301,5.346666666666667
2016,540069,0005226416,33.303333333333335
2016,540069,0002526354,27.486666666666668
2016,540069,0004526452,30.88
2016,540069,0006026330,12.1
2016,540069,0002426554,26.98166666666667
2016,540097,0016826301,4.6466666666666665
2016,540097,0005226416,31.34333333333333
2016,540097,0002526354,27.375
2016,540097,0004526452,29.391666666666666
2016,540097,0006026330,11.988333333333333
2016,540097,0002426554,26.87
2016,540145,0016826301,16.156666666666666
2016,540145,0005226416,43.55833333333333
2016,540145,0002526354,35.45
2016,540145,0004526452,41.135
2016,540145,0006026330,17.691666666666666
2016,540145,0002426554,27.71333333333333
2016,540173,0016826301,16.805
2016,540173,0005226416,31.748333333333335
2016,540173,0002526354,15.71
2016,540173,0004526452,35.815000000000005
2016,540173,0006026330,6.218333333333334
2016,540173,0002426554,21.996666666666666
2016,540175,0016826301,12.405
2016,540175,0005226416,33.059999999999995
2016,540175,0002526354,24.529999999999998
2016,540175,0004526452,30.636666666666667
2016,540175,0006026330,8.406666666666666
2016,540175,0002426554,23.288333333333334
2016,540177,0016826301,13.691666666666666
2016,540177,0005226416,43.27166666666667
2016,540177,0002526354,37.455000000000005
2016,540177,0004526452,39.01166666666666
2016,540177,0006026330,22.06833333333333
2016,540177,0002426554,36.95
2017,540006,0016826301,15.093333333333334
2017,540006,0005226416,44.67333333333333
2017,540006,0002526354,38.85666666666667
2017,540006,0004526452,40.413333333333334
2017,540006,0006026330,23.470000000000002
2017,540006,0002426554,38.35166666666667
2017,540121,0016826301,17.966666666666665
2017,540121,0005226416,45.36833333333333
2017,540121,0002526354,37.57833333333333
2017,540121,0004526452,42.945
2017,540121,0006026330,19.82
2017,540121,0002426554,29.841666666666665
2017,540163,0016826301,14.126666666666667
2017,540163,0005226416,43.70666666666667
2017,540163,0002526354,37.89
2017,540163,0004526452,39.44666666666667
2017,540163,0006026330,22.503333333333334
2017,540163,0002426554,37.385
2017,540172,0016826301,3.7516666666666665
2017,540172,0005226416,35.684999999999995
2017,540172,0002526354,32.99166666666667
2017,540172,0004526452,32.288333333333334
2017,540172,0006026330,17.605
2017,540172,0002426554,32.486666666666665
2017,540221,0016826301,11.19
2017,540221,0005226416,27.918333333333333
2017,540221,0002526354,29.69333333333333
2017,540221,0004526452,25.495
2017,540221,0006026330,13.508333333333333
2017,540221,0002426554,28.39
2017,540282,0016826301,14.036666666666667
2017,540282,0005226416,38.12166666666667
2017,540282,0002526354,28.958333333333332
2017,540282,0004526452,35.69833333333334
2017,540282,0006026330,15.968333333333334
2017,540282,0002426554,25.990000000000002
2018,540007,0016826301,17.8
2018,540007,0005226416,44.98166666666667
2018,540007,0002526354,39.165
2018,540007,0004526452,42.55833333333333
2018,540007,0006026330,23.778333333333332
2018,540007,0002426554,38.66
2018,540019,0016826301,10.96
2018,540019,0005226416,38.141666666666666
2018,540019,0002526354,32.325
2018,540019,0004526452,35.718333333333334
2018,540019,0006026330,16.938333333333333
2018,540019,0002426554,31.82
2018,540062,0016826301,10.703333333333335
2018,540062,0005226416,28.751666666666665
2018,540062,0002526354,26.285
2018,540062,0004526452,26.328333333333333
2018,540062,0006026330,10.643333333333334
2018,540062,0002426554,25.525
2018,540103,0016826301,11.79
2018,540103,0005226416,41.36
2018,540103,0002526354,35.54333333333333
2018,540103,0004526452,37.44166666666667
2018,540103,0006026330,20.15666666666667
2018,540103,0002426554,35.038333333333334
2018,540120,0016826301,6.855
2018,540120,0005226416,36.425
2018,540120,0002526354,30.608333333333334
2018,540120,0004526452,34.001666666666665
2018,540120,0006026330,15.221666666666666
2018,540120,0002426554,30.103333333333335
2018,540194,0016826301,11.94
2018,540194,0005226416,41.519999999999996
2018,540194,0002526354,35.70333333333333
2018,540194,0004526452,37.26
2018,540194,0006026330,20.316666666666666
2018,540194,0002426554,35.19833333333334
2018,540251,0016826301,14.475
2018,540251,0005226416,44.055
2018,540251,0002526354,38.23833333333334
2018,540251,0004526452,39.794999999999995
2018,540251,0006026330,22.851666666666667
2018,540251,0002426554,37.733333333333334
2019,540095,0016826301,16.785
2019,540095,0005226416,37.440000000000005
2019,540095,0002526354,23.815
2019,540095,0004526452,35.016666666666666
2019,540095,0006026330,5.89
2019,540095,0002426554,20.975
2019,540157,0016826301,12.441666666666666
2019,540157,0005226416,39.843333333333334
2019,540157,0002526354,34.026666666666664
2019,540157,0004526452,37.419999999999995
2019,540157,0006026330,18.64
2019,540157,0002426554,31.258333333333333
2020,540024,0016826301,7.79
2020,540024,0005226416,35.19166666666667
2020,540024,0002526354,29.375
2020,540024,0004526452,32.76833333333333
2020,540024,0006026330,13.988333333333333
2020,540024,0002426554,28.87
2020,540100,0016826301,12.29
2020,540100,0005226416,33.11666666666667
2020,540100,0002526354,20.283333333333335
2020,540100,0004526452,31.3
2020,540100,0006026330,8.764999999999999
2020,540100,0002426554,24.001666666666665
2020,540109,0016826301,16.618333333333332
2020,540109,0005226416,46.19833333333334
2020,540109,0002526354,40.38166666666667
2020,540109,0004526452,41.93833333333334
2020,540109,0006026330,24.995
2020,540109,0002426554,39.876666666666665
2020,540205,0016826301,16.428333333333335
2020,540205,0005226416,37.235
2020,540205,0002526354,21.196666666666665
2020,540205,0004526452,34.66
2020,540205,0006026330,5.073333333333333
2020,540205,0002426554,19.955
2020,540221,0016826301,10.856666666666666
2020,540221,0005226416,28.904999999999998
2020,540221,0002526354,26.438333333333333
2020,540221,0004526452,26.48166666666667
2020,540221,0006026330,10.796666666666665
2020,540221,0002426554,25.678333333333335
2015,540036,0001545750,27.66
2015,540036,0010445750,27.121666666666666
2015,540036,0000126101,29.316666666666666
2015,540036,0001526175,18.791666666666668
2015,540036,0006426155,37.6
2015,540108,0001545750,26.716666666666665
2015,540108,0010445750,25.201666666666664
2015,540108,0000126101,23.884999999999998
2015,540108,0001526175,24.011666666666667
2015,540108,0006426155,42.02166666666667
2015,540183,0001545750,48.440000000000005
2015,540183,0010445750,47.901666666666664
2015,540183,0000126101,50.09666666666667
2015,540183,0001526175,37.925
2015,540183,0006426155,56.733333333333334
2018,540108,0001545750,30.246666666666666
2018,540108,0010445750,29.708333333333332
2018,540108,0000126101,31.165000000000003
2018,540108,0001526175,20.58833333333333
2018,540108,0006426155,39.39666666666667
2020,540141,0001545750,27.695
2020,540141,0010445750,28.201666666666664
2020,540141,0000126101,26.884999999999998
2020,540141,0001526175,21.001666666666665
2020,540141,0006426155,39.01166666666666
2015,540037,0025815370,58.595
2015,540037,0016826301,30.653333333333332
2015,540037,0002526354,34.85166666666667
2015,540037,0003326505,45.848333333333336
2015,540037,0006026330,21.834999999999997
2015,540037,0006326506,45.25333333333333
2015,540037,0006426155,90.86
2015,540037,0002426554,12.59
2015,540050,0025815370,36.26833333333333
2015,540050,0016826301,37.736666666666665
2015,540050,0002526354,34.64
2015,540050,0003326505,22.971666666666668
2015,540050,0006026330,26.841666666666665
2015,540050,0006326506,22.376666666666665
2015,540050,0006426155,112.425
2015,540050,0002426554,21.666666666666668
2015,540137,0025815370,50.115
2015,540137,0016826301,39.03666666666666
2015,540137,0002526354,41.57833333333333
2015,540137,0003326505,47.68333333333333
2015,540137,0006026330,30.21833333333333
2015,540137,0006326506,47.08833333333334
2015,540137,0006426155,89.28166666666667
2015,540137,0002426554,14.396666666666667
2015,540154,0025815370,40.644999999999996
2015,540154,0016826301,37.41166666666666
2015,540154,0002526354,37.07333333333334
2015,540154,0003326505,27.126666666666665
2015,540154,0006026330,26.516666666666666
2015,540154,0006326506,26.53166666666667
2015,540154,0006426155,104.97
2015,540154,0002426554,14.08
2015,540199,0025815370,43.615
2015,540199,0016826301,36.13333333333333
2015,540199,0002526354,35.794999999999995
2015,540199,0003326505,30.096666666666668
2015,540199,0006026330,25.238333333333333
2015,540199,0006326506,29.501666666666665
2015,540199,0006426155,103.69166666666666
2015,540199,0002426554,12.801666666666668
2015,540218,0025815370,41.99
2015,540218,0016826301,30.10666666666667
2015,540218,0002526354,27.98166666666667
2015,540218,0003326505,29.341666666666665
2015,540218,0006026330,19.211666666666666
2015,540218,0006326506,28.098333333333336
2015,540218,0006426155,104.795
2015,540218,0002426554,14.456666666666667
2016,540030,0025815370,49.79666666666667
2016,540030,0016826301,39.541666666666664
2016,540030,0002526354,40.080000000000005
2016,540030,0003326505,43.74
2016,540030,0006026330,28.646666666666665
2016,540030,0006326506,43.144999999999996
2016,540030,0006426155,95.06833333333334
2016,540030,0002426554,14.711666666666668
2016,540123,0025815370,39.906666666666666
2016,540123,0016826301,27.323333333333334
2016,540123,0002526354,25.198333333333334
2016,540123,0003326505,26.61
2016,540123,0006026330,16.428333333333335
2016,540123,0006326506,26.015
2016,540123,0006426155,102.01166666666667
2016,540123,0002426554,11.253333333333334
2016,540143,0025815370,48.663333333333334
2016,540143,0016826301,29.618333333333332
2016,540143,0002526354,29.279999999999998
2016,540143,0003326505,35.144999999999996
2016,540143,0006026330,18.723333333333336
2016,540143,0006326506,34.55
2016,540143,0006426155,97.17666666666668
2016,540143,0002426554,6.286666666666666
2016,540165,0025815370,49.195
2016,540165,0016826301,29.08
2016,540165,0002526354,28.741666666666667
2016,540165,0003326505,35.67666666666666
2016,540165,0006026330,18.185
2016,540165,0006326506,35.08166666666667
2016,540165,0006426155,97.62166666666667
2016,540165,0002426554,5.748333333333333
2016,540207,0025815370,46.445
2016,540207,0016826301,21.9
2016,540207,0002526354,22.06833333333333
2016,540207,0003326505,33.14833333333333
2016,540207,0006026330,11.004999999999999
2016,540207,0006326506,32.553333333333335
2016,540207,0006426155,96.58833333333334
2016,540207,0002426554,10.836666666666668
2016,540223,0025815370,48.791666666666664
2016,540223,0016826301,28.851666666666667
2016,540223,0002526354,29.39
2016,540223,0003326505,35.495
2016,540223,0006026330,17.956666666666667
2016,540223,0006326506,34.9
2016,540223,0006426155,95.81833333333334
2016,540223,0002426554,4.38
2017,540044,0025815370,49.348333333333336
2017,540044,0016826301,57.93833333333334
2017,540044,0002526354,61.47833333333333
2017,540044,0003326505,55.45333333333333
2017,540044,0006026330,49.12
2017,540044,0006326506,54.858333333333334
2017,540044,0006426155,61.78333333333333
2017,540044,0002426554,34.29666666666667
2017,540097,0025815370,55.35
2017,540097,0016826301,35.41
2017,540097,0002526354,35.94833333333334
2017,540097,0003326505,42.05333333333333
2017,540097,0006026330,24.515
2017,540097,0006326506,41.458333333333336
2017,540097,0006426155,89.08999999999999
2017,540097,0002426554,8.766666666666667
2017,540098,0025815370,48.61333333333334
2017,540098,0016826301,31.46333333333333
2017,540098,0002526354,31.125
2017,540098,0003326505,35.095
2017,540098,0006026330,20.56833333333333
2017,540098,0006326506,34.5
2017,540098,0006426155,99.02166666666668
2017,540098,0002426554,8.131666666666666
2017,540169,0025815370,44.873333333333335
2017,540169,0016826301,22.853333333333335
2017,540169,0002526354,26.133333333333333
2017,540169,0003326505,31.576666666666664
2017,540169,0006026330,11.958333333333334
2017,540169,0006326506,30.98166666666667
2017,540169,0006426155,97.54166666666667
2017,540169,0002426554,12.101666666666667
2017,540181,0025815370,47.916666666666664
2017,540181,0016826301,37.943333333333335
2017,540181,0002526354,37.605000000000004
2017,540181,0003326505,34.39833333333333
2017,540181,0006026330,27.048333333333336
2017,540181,0006326506,33.803333333333335
2017,540181,0006426155,99.605
2017,540181,0002426554,14.611666666666668
2017,540270,0025815370,49.19833333333334
2017,540270,0016826301,23.753333333333334
2017,540270,0002526354,25.515
2017,540270,0003326505,35.901666666666664
2017,540270,0006026330,12.858333333333333
2017,540270,0006326506,35.306666666666665
2017,540270,0006426155,96.82666666666667
2017,540270,0002426554,12.69
2017,540280,0025815370,42.388333333333335
2017,540280,0016826301,25.111666666666668
2017,540280,0002526354,22.986666666666668
2017,540280,0003326505,29.091666666666665
2017,540280,0006026330,14.216666666666667
2017,540280,0006326506,28.496666666666666
2017,540280,0006426155,99.8
2017,540280,0002426554,9.041666666666666
2018,540072,0025815370,45.931666666666665
2018,540072,0016826301,27.453333333333333
2018,540072,0002526354,26.529999999999998
2018,540072,0003326505,32.635
2018,540072,0006026330,16.558333333333334
2018,540072,0006326506,32.04
2018,540072,0006426155,99.35333333333332
2018,540072,0002426554,5.4399999999999995
2018,540207,0025815370,54.975
2018,540207,0016826301,52.75666666666667
2018,540207,0002526354,56.29666666666667
2018,540207,0003326505,61.080000000000005
2018,540207,0006026330,43.93833333333334
2018,540207,0006326506,60.485
2018,540207,0006426155,67.41
2018,540207,0002426554,29.115000000000002
2019,540037,0025815370,54.906666666666666
2019,540037,0016826301,34.58833333333334
2019,540037,0002526354,35.126666666666665
2019,540037,0003326505,41.23166666666667
2019,540037,0006026330,23.69333333333333
2019,540037,0006326506,40.63666666666666
2019,540037,0006426155,96.75833333333334
2019,540037,0002426554,9.758333333333333
2019,540072,0025815370,71.69
2019,540072,0016826301,53.605000000000004
2019,540072,0002526354,57.144999999999996
2019,540072,0003326505,63.25
2019,540072,0006026330,44.78666666666666
2019,540072,0006326506,62.655
2019,540072,0006426155,78.74333333333334
2019,540072,0002426554,29.96333333333333
2019,540107,0025815370,42.53333333333333
2019,540107,0016826301,25.256666666666668
2019,540107,0002526354,23.131666666666668
2019,540107,0003326505,29.236666666666668
2019,540107,0006026330,14.361666666666668
2019,540107,0006326506,28.641666666666666
2019,540107,0006426155,99.945
2019,540107,0002426554,9.186666666666667
2019,540198,0025815370,44.751666666666665
2019,540198,0016826301,44.83833333333334
2019,540198,0002526354,44.5
2019,540198,0003326505,36.58833333333334
2019,540198,0006026330,33.943333333333335
2019,540198,0006326506,35.99333333333333
2019,540198,0006426155,103.39666666666668
2019,540198,0002426554,21.506666666666668
2019,540243,0025815370,56.07333333333334
2019,540243,0016826301,31.983333333333334
2019,540243,0002526354,32.315000000000005
2019,540243,0003326505,42.776666666666664
2019,540243,0006026330,18.891666666666666
2019,540243,0006326506,42.181666666666665
2019,540243,0006426155,94.61
2019,540243,0002426554,8.055
2019,540212,0025815370,50.61833333333333
2019,540212,0016826301,27.11
2019,540212,0002526354,29.638333333333332
2019,540212,0003326505,37.32166666666667
2019,540212,0006026330,16.215
2019,540212,0006326506,36.72666666666667
2019,540212,0006426155,99.63333333333334
2019,540212,0002426554,3.5416666666666665
2020,540016,0025815370,49.419999999999995
2020,540016,0016826301,23.815
2020,540016,0002526354,26.34333333333333
2020,540016,0003326505,36.123333333333335
2020,540016,0006026330,12.92
2020,540016,0006326506,35.52833333333333
2020,540016,0006426155,98.50333333333333
2020,540016,0002426554,7.546666666666667
2020,540187,0025815370,48.80333333333333
2020,540187,0016826301,43.22166666666667
2020,540187,0002526354,43.76
2020,540187,0003326505,42.445
2020,540187,0006026330,32.32666666666667
2020,540187,0006326506,41.85
2020,540187,0006426155,94.075
2020,540187,0002426554,18.391666666666666
2020,540239,0025815370,57.27166666666667
2020,540239,0016826301,39.18666666666666
2020,540239,0002526354,42.72666666666667
2020,540239,0003326505,48.83166666666667
2020,540239,0006026330,30.368333333333332
2020,540239,0006326506,48.236666666666665
2020,540239,0006426155,82.06333333333333
2020,540239,0002426554,15.545
2015,540039,0147522664,63.74166666666667
2015,540039,0000922601,63.67833333333333
2015,540039,0005426847,55.34166666666667
2015,540039,0005526757,57.71333333333334
2015,540039,0003826726,71.58333333333333
2015,540041,0147522664,82.77
2015,540041,0000922601,82.70666666666666
2015,540041,0005426847,37.64333333333333
2015,540041,0005526757,60.13666666666666
2015,540041,0003826726,61.34166666666667
2015,540055,0147522664,71.155
2015,540055,0000922601,71.09166666666667
2015,540055,0005426847,29.855
2015,540055,0005526757,30.848333333333336
2015,540055,0003826726,32.053333333333335
2015,540167,0147522664,83.51166666666667
2015,540167,0000922601,83.44833333333332
2015,540167,0005426847,36.901666666666664
2015,540167,0005526757,60.87833333333333
2015,540167,0003826726,62.083333333333336
2015,540196,0147522664,69.32666666666667
2015,540196,0000922601,69.26333333333334
2015,540196,0005426847,25.01833333333333
2015,540196,0005526757,39.71666666666667
2015,540196,0003826726,40.440000000000005
2016,540101,0147522664,55.29833333333333
2016,540101,0000922601,54.57666666666667
2016,540101,0005426847,46.1
2016,540101,0005526757,35.57
2016,540101,0003826726,63.71333333333334
2016,540132,0147522664,72.86166666666666
2016,540132,0000922601,72.79833333333333
2016,540132,0005426847,14.173333333333334
2016,540132,0005526757,48.78333333333333
2016,540132,0003826726,49.98833333333334
2017,540126,0147522664,36.99666666666667
2017,540126,0000922601,36.93333333333333
2017,540126,0005426847,50.065000000000005
2017,540126,0005526757,53.526666666666664
2017,540126,0003826726,66.30666666666667
2017,540262,0147522664,37.63333333333333
2017,540262,0000922601,37.57
2017,540262,0005426847,51.781666666666666
2017,540262,0005526757,55.24333333333333
2017,540262,0003826726,68.02333333333334
2018,540006,0147522664,61.58833333333334
2018,540006,0000922601,61.525
2018,540006,0005426847,25.471666666666668
2018,540006,0005526757,42.99666666666667
2018,540006,0003826726,44.20166666666667
2018,540021,0147522664,38.81333333333334
2018,540021,0000922601,38.75
2018,540021,0005426847,51.781666666666666
2018,540021,0005526757,55.24333333333333
2018,540021,0003826726,68.02333333333334
2018,540037,0147522664,39.836666666666666
2018,540037,0000922601,39.77333333333333
2018,540037,0005426847,47.343333333333334
2018,540037,0005526757,50.805
2018,540037,0003826726,63.585
2018,540139,0147522664,61.815000000000005
2018,540139,0000922601,61.751666666666665
2018,540139,0005426847,25.236666666666668
2018,540139,0005526757,43.223333333333336
2018,540139,0003826726,44.42833333333333
2018,540212,0147522664,70.96666666666667
2018,540212,0000922601,70.90333333333334
2018,540212,0005426847,17.00166666666667
2018,540212,0005526757,46.888333333333335
2018,540212,0003826726,48.093333333333334
2019,540023,0147522664,79.68333333333334
2019,540023,0000922601,79.61999999999999
2019,540023,0005426847,7.319999999999999
2019,540023,0005526757,55.605000000000004
2019,540023,0003826726,49.80166666666666
2019,540028,0147522664,65.82
2019,540028,0000922601,65.75666666666667
2019,540028,0005426847,21.883333333333333
2019,540028,0005526757,40.945
2019,540028,0003826726,42.15
2019,540213,0147522664,67.79
